Year,Offence Division,Offence Subdivision,Offence Subgroup,Incidents Recorded,"PSA Rate per 100,000 population","LGA Rate per 100,000 population",Local Government Area,Police Service Area,Police Region
2022,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",4,5.969771662,23.381397982,Indigo,Wodonga,2 Eastern
2022,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,16,23.879086648,93.525591926,Indigo,Wodonga,2 Eastern
2022,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,12,17.909314986,70.144193945,Indigo,Wodonga,2 Eastern
2022,A Crimes against the person,A30 Sexual offences,A30 Sexual offences,28,41.788401634,163.669785871,Indigo,Wodonga,2 Eastern
2022,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,2,2.984885831,11.690698991,Indigo,Wodonga,2 Eastern
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,1,1.492442916,5.845349495,Indigo,Wodonga,2 Eastern
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,1,1.492442916,5.845349495,Indigo,Wodonga,2 Eastern
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,1,1.492442916,5.845349495,Indigo,Wodonga,2 Eastern
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,1,1.492442916,5.845349495,Indigo,Wodonga,2 Eastern
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,10,14.924429155,58.453494954,Indigo,Wodonga,2 Eastern
2022,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,3,4.477328747,17.536048486,Indigo,Wodonga,2 Eastern
2022,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,1,1.492442916,5.845349495,Indigo,Wodonga,2 Eastern
2022,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,3,4.477328747,17.536048486,Indigo,Wodonga,2 Eastern
2022,B Property and deception offences,B10 Arson,B11 Cause damage by fire,3,4.477328747,17.536048486,Indigo,Wodonga,2 Eastern
2022,B Property and deception offences,B10 Arson,B12 Cause a bushfire,1,1.492442916,5.845349495,Indigo,Wodonga,2 Eastern
2022,B Property and deception offences,B10 Arson,B19 Other fire related offences,3,4.477328747,17.536048486,Indigo,Wodonga,2 Eastern
2022,B Property and deception offences,B20 Property damage,B21 Criminal damage,46,68.652374114,268.886076788,Indigo,Wodonga,2 Eastern
2022,B Property and deception offences,B20 Property damage,B22 Graffiti,2,2.984885831,11.690698991,Indigo,Wodonga,2 Eastern
2022,B Property and deception offences,B20 Property damage,B29 Other property damage offences,1,1.492442916,5.845349495,Indigo,Wodonga,2 Eastern
2022,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,4,5.969771662,23.381397982,Indigo,Wodonga,2 Eastern
2022,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,24,35.818629972,140.28838789,Indigo,Wodonga,2 Eastern
2022,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,23,34.326187057,134.443038394,Indigo,Wodonga,2 Eastern
2022,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,12,17.909314986,70.144193945,Indigo,Wodonga,2 Eastern
2022,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,50,74.622145776,292.26747477,Indigo,Wodonga,2 Eastern
2022,B Property and deception offences,B40 Theft,B43 Steal from a retail store,6,8.954657493,35.072096972,Indigo,Wodonga,2 Eastern
2022,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,5,7.462214578,29.226747477,Indigo,Wodonga,2 Eastern
2022,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,5,7.462214578,29.226747477,Indigo,Wodonga,2 Eastern
2022,B Property and deception offences,B40 Theft,B49 Other theft,48,71.637259945,280.576775779,Indigo,Wodonga,2 Eastern
2022,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,7,10.447100409,40.917446468,Indigo,Wodonga,2 Eastern
2022,C Drug offences,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,1,1.492442916,5.845349495,Indigo,Wodonga,2 Eastern
2022,C Drug offences,C30 Drug use and possession,C32 Drug possession,13,19.401757902,75.98954344,Indigo,Wodonga,2 Eastern
2022,C Drug offences,C90 Other drug offences,C99 Other drug offences,1,1.492442916,5.845349495,Indigo,Wodonga,2 Eastern
2022,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,7,10.447100409,40.917446468,Indigo,Wodonga,2 Eastern
2022,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,2,2.984885831,11.690698991,Indigo,Wodonga,2 Eastern
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,2,2.984885831,11.690698991,Indigo,Wodonga,2 Eastern
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,10,14.924429155,58.453494954,Indigo,Wodonga,2 Eastern
2022,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,2,2.984885831,11.690698991,Indigo,Wodonga,2 Eastern
2022,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,3,4.477328747,17.536048486,Indigo,Wodonga,2 Eastern
2022,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,13,19.401757902,75.98954344,Indigo,Wodonga,2 Eastern
2022,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,2,2.984885831,11.690698991,Indigo,Wodonga,2 Eastern
2022,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,1,1.492442916,5.845349495,Indigo,Wodonga,2 Eastern
2022,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,27,40.295958719,157.824436376,Indigo,Wodonga,2 Eastern
2022,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,2,2.984885831,11.690698991,Indigo,Wodonga,2 Eastern
2022,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,8,11.939543324,46.762795963,Indigo,Wodonga,2 Eastern
2022,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,2,2.984885831,11.690698991,Indigo,Wodonga,2 Eastern
2022,F Other offences,F20 Transport regulation offences,F29 Other transport regulation offences,1,1.492442916,5.845349495,Indigo,Wodonga,2 Eastern
